cnt,pos,speed,DTorque,STorque,Force,,,,
51727,12.0565,0.0152,40,0,18,7.03125,0,6411,1283
51728,12.0564,0.0183,40,0,18,7.03125,0,6412,1283
51729,12.0564,0.0213,40,0,18,7.03125,0,6413,1283
51730,12.0564,0.003,40,0,18,7.03125,0,6414,1283
51731,12.0564,0.0183,40,0,18,7.03125,0,6415,1284
51732,12.0564,0.0213,40,0,18,7.03125,0,6416,1284
51733,12.0563,0.0183,40,0,18,7.03125,0,6417,1284
51734,12.0563,0.0243,40,0,18,7.03125,0,6418,1284
51735,12.0563,0.0122,40,0,18,7.03125,0,6419,1284
51736,12.0563,0.0183,40,0,18,7.03125,0,6420,1285
51737,12.0562,0.0183,40,0,18,7.03125,0,6421,1285
51738,12.0562,0.0122,40,0,18,7.03125,0,6422,1285
51739,12.0562,0.0152,40,0,18,7.03125,0,6423,1285
51740,12.0562,0.0122,40,0,18,7.03125,0,6424,1285
51741,12.0561,0.0243,40,0,18,7.03125,0,6425,1286
51742,12.0561,0.0213,40,0,18,7.03125,0,6426,1286
51743,12.0561,0.0243,40,0,18,7.03125,0,6427,1286
51744,12.0561,0.0243,41,0,18,7.03125,0,6428,1286
51745,12.056,0.0274,41,0,18,7.03125,0,6429,1286
51746,12.056,0.0274,40,0,18,7.03125,0,6430,1287
51747,12.056,0.0183,40,0,18,7.03125,0,6431,1287
51748,12.0559,0.0152,40,0,18,7.03125,0,6432,1287
51749,12.0559,0.0152,41,0,18,7.03125,0,6433,1287
51750,12.0559,0.0183,41,0,18,7.03125,0,6434,1287
51751,12.0558,0.0183,40,0,18,7.03125,0,6435,1288
51752,12.0558,0.0122,41,0,18,7.03125,0,6436,1288
51753,12.0558,0.0243,40,0,18,7.03125,0,6437,1288
51754,12.0557,0.0183,40,0,18,7.03125,0,6438,1288
51755,12.0557,0.0122,40,0,18,7.03125,0,6439,1288
51756,12.0557,0.0122,40,0,18,7.03125,0,6440,1289
51757,12.0557,-0.0061,40,0,18,7.03125,0,6441,1289
51758,12.0557,0,40,0,18,7.03125,0,6442,1289
51759,12.0557,0.003,40,0,18,7.03125,0,6443,1289
51760,12.0557,0,39,0,17,6.640625,0,6444,1289
51761,12.0557,0.003,39,0,17,6.640625,0,6445,1290
51762,12.0557,-0.003,39,0,17,6.640625,0,6446,1290
51763,12.0557,0,38,0,17,6.640625,0,6447,1290
51764,12.0557,-0.003,38,0,17,6.640625,0,6448,1290
51765,12.0557,-0.0122,38,0,17,6.640625,0,6449,1290
51766,12.0557,-0.0061,37,0,16,6.25,0,6450,1291
51767,12.0557,-0.0091,36,0,16,6.25,0,6451,1291
51768,12.0557,-0.0152,36,0,16,6.25,0,6452,1291
51769,12.0557,0.003,35,0,15,5.859375,0,6453,1291
51770,12.0558,-0.0304,35,0,15,5.859375,0,6454,1291
51771,12.0558,-0.0091,34,0,15,5.859375,0,6455,1292
51772,12.0558,-0.0061,33,0,14,5.46875,0,6456,1292
51773,12.0558,-0.0122,32,0,14,5.46875,0,6457,1292
51774,12.0559,-0.0274,31,0,13,5.078125,0,6458,1292
51775,12.0559,-0.0426,30,0,13,5.078125,0,6459,1292
51776,12.056,-0.0517,30,0,13,5.078125,0,6460,1293
51777,12.0561,-0.0578,28,0,12,4.6875,0,6461,1293
51778,12.0562,-0.0456,28,0,12,4.6875,0,6462,1293
51779,12.0563,-0.0639,26,0,11,4.296875,0,6463,1293
51780,12.0564,-0.0669,25,0,11,4.296875,0,6464,1293
51781,12.0566,-0.0822,23,0,10,3.90625,0,6465,1294
51782,12.0568,-0.0913,22,0,9,3.515625,0,6466,1294
51783,12.057,-0.0974,20,0,9,3.515625,0,6467,1294
51784,12.0572,-0.1065,18,0,8,3.125,0,6468,1294
51785,12.0573,-0.1217,17,0,7,2.734375,0,6469,1294
51786,12.0576,-0.1308,15,0,6,2.34375,0,6470,1295
51787,12.0578,-0.143,14,0,6,2.34375,0,6471,1295
51788,12.0581,-0.1582,12,0,5,1.953125,0,6472,1295
51789,12.0583,-0.1765,11,0,4,1.5625,0,6473,1295
51790,12.0585,-0.1887,9,0,4,1.5625,0,6474,1295
51791,12.0589,-0.2008,8,0,3,1.171875,0,6475,1296
51792,12.0591,-0.2313,6,0,2,0.78125,0,6476,1296
51793,12.0595,-0.2739,5,0,2,0.78125,0,6477,1296
51794,12.0598,-0.3104,3,0,1,0.390625,0,6478,1296
51795,12.0605,-0.3499,2,0,0,0,0,6479,1296
51796,12.0609,-0.423,0,0,0,0,0,6480,1297
51797,12.0618,-0.4899,-1,0,0,0,0,6481,1297
51798,12.0628,-0.5264,-4,0,-1,-0.390625,0,6482,1297
51799,12.064,-0.6268,-6,0,-2,-0.78125,0,6483,1297
51800,12.0654,-0.7425,-9,0,-4,-1.5625,0,6484,1297
51801,12.0662,-0.8855,-12,0,-5,-1.953125,0,6485,1298
51802,12.068,-0.9646,-13,0,-5,-1.953125,0,6486,1298
51803,12.0691,-1.1532,-16,0,-7,-2.734375,0,6487,1298
51804,12.0715,-1.4149,-17,0,-7,-2.734375,0,6488,1298
51805,12.0745,-1.7314,-20,0,-9,-3.515625,0,6489,1298
51806,12.0782,-2.1848,-24,0,-10,-3.90625,0,6490,1299
51807,12.0828,-2.3978,-25,0,-11,-4.296875,0,6491,1299
51808,12.0854,-2.9029,-26,0,-11,-4.296875,0,6492,1299
51809,12.0883,-3.2467,-29,0,-13,-5.078125,0,6493,1299
51810,12.095,-3.8249,-29,0,-13,-5.078125,0,6494,1299
51811,12.1031,-4.2265,-32,0,-14,-5.46875,0,6495,1300
51812,12.1127,-4.9873,-34,0,-15,-5.859375,0,6496,1300
51813,12.1181,-5.6597,-35,0,-15,-5.859375,0,6497,1300
51814,12.1299,-6.5969,-37,0,-16,-6.25,0,6498,1300
51815,12.1436,-7.3424,-38,0,-17,-6.640625,0,6499,1300
51816,12.1589,-8.5018,-40,0,-18,-7.03125,0,6500,1301
51817,12.1762,-9.4146,-41,0,-18,-7.03125,0,6501,1301
51818,12.1955,-10.4127,-41,0,-18,-7.03125,0,6502,1301
51819,12.2169,-10.9696,-42,0,-18,-7.03125,0,6503,1301
51820,12.2283,-11.9615,-43,0,-19,-7.421875,0,6504,1301
51821,12.2402,-12.3328,-43,0,-19,-7.421875,0,6505,1302
51822,12.2789,-13.3186,-44,0,-19,-7.421875,0,6506,1302
51823,12.2929,-14.411,-45,0,-20,-7.8125,0,6507,1302
51824,12.3223,-15.0287,-45,0,-20,-7.8125,0,6508,1302
51825,12.3379,-16.1942,-46,0,-20,-7.8125,0,6509,1302
51826,12.371,-17.4478,-46,0,-20,-7.8125,0,6510,1303
51827,12.3885,-18.0716,-46,0,-20,-7.8125,0,6511,1303
51828,12.4252,-19.3953,-46,0,-20,-7.8125,0,6512,1303
51829,12.4648,-20.6489,-46,0,-20,-7.8125,0,6513,1303
51830,12.5069,-21.437,-46,0,-20,-7.8125,0,6514,1303
51831,12.529,-22.6572,-45,0,-20,-7.8125,0,6515,1304
51832,12.575,-23.9687,-45,0,-20,-7.8125,0,6516,1304
51833,12.6236,-25.0885,-44,0,-19,-7.421875,0,6517,1304
51834,12.7006,-26.1809,-44,0,-19,-7.421875,0,6518,1304
51835,12.7274,-27.2793,-43,0,-19,-7.421875,0,6519,1304
51836,12.7824,-28.3352,-44,0,-19,-7.421875,0,6520,1305
51837,12.8397,-29.2846,-44,0,-19,-7.421875,0,6521,1305
51838,12.8988,-30.5413,-44,0,-19,-7.421875,0,6522,1305
51839,12.9918,-31.5363,-44,0,-19,-7.421875,0,6523,1305
51840,13.0564,-32.6226,-43,0,-19,-7.421875,0,6524,1305
51841,13.1911,-34.3631,-43,0,-19,-7.421875,0,6525,1306
51842,13.2258,-35.3825,-43,0,-19,-7.421875,0,6526,1306
51843,13.2968,-35.5803,-43,0,-19,-7.421875,0,6527,1306
51844,13.3331,-36.7183,-43,0,-19,-7.421875,0,6528,1306
51845,13.407,-37.193,-43,0,-19,-7.421875,0,6529,1306
51846,13.4446,-38.1272,-43,0,-19,-7.421875,0,6530,1307
51847,13.5212,-38.4406,-43,0,-19,-7.421875,0,6531,1307
51848,13.5602,-39.0431,-43,0,-19,-7.421875,0,6532,1307
51849,13.639,-39.9042,-43,0,-19,-7.421875,0,6533,1307
51850,13.7192,-40.7927,-43,0,-19,-7.421875,0,6534,1307
51851,13.801,-41.4652,-44,0,-19,-7.421875,0,6535,1308
51852,13.8844,-42.1712,-44,0,-19,-7.421875,0,6536,1308
51853,13.969,-42.4846,-43,0,-19,-7.421875,0,6537,1308
51854,14.0551,-43.0414,-44,0,-19,-7.421875,0,6538,1308
51855,14.1423,-43.8508,-44,0,-19,-7.421875,0,6539,1308
51856,14.1866,-44.4594,-45,0,-20,-7.8125,0,6540,1309
51857,14.2759,-45.1988,-45,0,-20,-7.8125,0,6541,1309
51858,14.3667,-45.7983,-46,0,-20,-7.8125,0,6542,1309
51859,14.4585,-46.063,-46,0,-20,-7.8125,0,6543,1309
51860,14.5047,-46.5377,-46,0,-20,-7.8125,0,6544,1309
51861,14.598,-46.7841,-46,0,-20,-7.8125,0,6545,1310
51862,14.6451,-47.4444,-47,0,-21,-8.203125,0,6546,1310
51863,14.7403,-47.7213,-48,0,-21,-8.203125,0,6547,1310
51864,14.7883,-48.0348,-48,0,-21,-8.203125,0,6548,1310
51865,14.8366,-48.6433,-47,0,-21,-8.203125,0,6549,1310
51866,14.9342,-48.8868,-48,0,-21,-8.203125,0,6550,1311
51867,14.9834,-49.684,-49,0,-22,-8.59375,0,6551,1311
51868,15.0831,-50.3808,-49,0,-22,-8.59375,0,6552,1311
51869,15.1843,-50.7855,-49,0,-22,-8.59375,0,6553,1311
51870,15.2354,-51.3789,-49,0,-22,-8.59375,0,6554,1311
51871,15.3907,-52.4804,-49,0,-22,-8.59375,0,6555,1312
51872,15.5492,-53.159,-50,0,-22,-8.59375,0,6556,1312
51873,15.6027,-53.9471,-49,0,-22,-8.59375,0,6557,1312
51874,15.7108,-54.3609,-49,0,-22,-8.59375,0,6558,1312
51875,15.8201,-55.222,-49,0,-22,-8.59375,0,6559,1312
51876,15.9311,-55.9036,-50,0,-22,-8.59375,0,6560,1313
51877,16.1003,-56.8317,-49,0,-22,-8.59375,0,6561,1313
51878,16.2148,-57.3186,-49,0,-22,-8.59375,0,6562,1313
51879,16.2726,-58.204,-49,0,-22,-8.59375,0,6563,1313
51880,16.3892,-58.8917,-49,0,-22,-8.59375,0,6564,1313
51881,16.5073,-59.5094,-48,0,-21,-8.203125,0,6565,1314
51882,16.6267,-60.0511,-47,0,-21,-8.203125,0,6566,1314
51883,16.8084,-61.0369,-48,0,-21,-8.203125,0,6567,1314
51884,16.8697,-61.7368,-48,0,-21,-8.203125,0,6568,1314
51885,16.9935,-62.3849,-46,0,-20,-7.8125,0,6569,1314
51886,17.1185,-62.9661,-47,0,-21,-8.203125,0,6570,1315
51887,17.2448,-63.6325,-46,0,-20,-7.8125,0,6571,1315
51888,17.4365,-64.095,-45,0,-20,-7.8125,0,6572,1315
51889,17.5012,-64.658,-46,0,-20,-7.8125,0,6573,1315
51890,17.631,-65.5526,-46,0,-20,-7.8125,0,6574,1315
51891,17.6965,-65.7382,-46,0,-20,-7.8125,0,6575,1316
51892,17.8283,-66.3437,-45,0,-20,-7.8125,0,6576,1316
51893,17.9612,-66.8001,-45,0,-20,-7.8125,0,6577,1316
51894,18.0951,-67.2748,-45,0,-20,-7.8125,0,6578,1316
51895,18.1624,-67.5122,-45,0,-20,-7.8125,0,6579,1316
51896,18.2977,-67.7739,-44,0,-19,-7.421875,0,6580,1317
51897,18.4334,-68.3764,-44,0,-19,-7.421875,0,6581,1317
51898,18.5703,-68.632,-45,0,-20,-7.8125,0,6582,1317
51899,18.7078,-69.0062,-45,0,-20,-7.8125,0,6583,1317
51900,18.846,-69.1371,-45,0,-20,-7.8125,0,6584,1317
51901,18.9845,-69.6696,-46,0,-20,-7.8125,0,6585,1318
51902,19.2641,-70.549,-46,0,-20,-7.8125,0,6586,1318
51903,19.6183,-71.2701,-46,0,-20,-7.8125,0,6587,1318
51904,19.8328,-72.0187,-47,0,-21,-8.203125,0,6588,1318
51905,20.0497,-72.7885,-45,0,-20,-7.8125,0,6589,1318
51906,20.1955,-73.5066,-46,0,-20,-7.8125,0,6590,1319
51907,20.3428,-73.9692,-45,0,-20,-7.8125,0,6591,1319
51908,20.4911,-74.5686,-44,0,-19,-7.421875,0,6592,1319
51909,20.6406,-75.2106,-45,0,-20,-7.8125,0,6593,1319
51910,20.7914,-75.7279,-43,0,-19,-7.421875,0,6594,1319
51911,21.0193,-76.656,-43,0,-19,-7.421875,0,6595,1320
51912,21.1728,-76.9968,-43,0,-19,-7.421875,0,6596,1320
51913,21.3271,-77.6632,-42,0,-18,-7.03125,0,6597,1320
51914,21.4826,-78.0801,-42,0,-18,-7.03125,0,6598,1320
51915,21.6389,-78.3448,-40,0,-18,-7.03125,0,6599,1320
51916,21.7959,-78.7617,-40,0,-18,-7.03125,0,6600,1321
51917,21.9538,-79.1542,-40,0,-18,-7.03125,0,6601,1321
51918,22.1124,-79.4311,-40,0,-18,-7.03125,0,6602,1321
51919,22.1918,-79.4737,-40,0,-18,-7.03125,0,6603,1321
51920,22.4313,-80.0975,-40,0,-18,-7.03125,0,6604,1321
51921,22.5116,-80.2861,-38,0,-17,-6.640625,0,6605,1322
51922,22.6724,-80.9891,-38,0,-17,-6.640625,0,6606,1322
51923,22.7534,-81.2812,-39,0,-17,-6.640625,0,6607,1322
51924,22.9161,-81.8319,-38,0,-17,-6.640625,0,6608,1322
51925,23.08,-82.3979,-37,0,-16,-6.25,0,6609,1322
51926,23.3283,-83.3168,-36,0,-16,-6.25,0,6610,1323
51927,23.4952,-84.108,-34,0,-15,-5.859375,0,6611,1323
51928,23.6637,-84.9144,-35,0,-15,-5.859375,0,6612,1323
51929,23.7486,-85.3617,-33,0,-14,-5.46875,0,6613,1323
51930,23.9195,-86.1133,-32,0,-14,-5.46875,0,6614,1323
51931,24.0918,-86.9257,-29,0,-13,-5.078125,0,6615,1324
51932,24.4415,-88.5901,-27,0,-12,-4.6875,0,6616,1324
51933,24.6189,-89.3113,-24,0,-10,-3.90625,0,6617,1324
51934,24.8879,-90.6197,-22,0,-9,-3.515625,0,6618,1324
51935,25.0691,-90.5893,-19,0,-8,-3.125,0,6619,1324
51936,25.1602,-91.5113,-17,0,-7,-2.734375,0,6620,1325
51937,25.3435,-91.7547,-17,0,-7,-2.734375,0,6621,1325
51938,25.4357,-92.7041,-16,0,-7,-2.734375,0,6622,1325
51939,25.6212,-92.8623,-14,0,-6,-2.34375,0,6623,1325
51940,25.8081,-93.6018,-13,0,-5,-1.953125,0,6624,1325
51941,25.9962,-94.0825,-9,0,-4,-1.5625,0,6625,1326
51942,26.0906,-94.5755,-8,0,-3,-1.171875,0,6626,1326
51943,26.2802,-95.2236,-8,0,-3,-1.171875,0,6627,1326
51944,26.3754,-95.1049,-6,0,-2,-0.78125,0,6628,1326
51945,26.5661,-95.5309,-6,0,-2,-0.78125,0,6629,1326
51946,26.7579,-96.0847,-3,0,-1,-0.390625,0,6630,1327
51947,26.9507,-96.5533,-1,0,0,0,0,6631,1327
51948,27.0476,-96.9459,-1,0,0,0,0,6632,1327
51949,27.2417,-97.4966,1,0,0,0,0,6633,1327
51950,27.4369,-97.7005,3,0,1,0.390625,0,6634,1327
51951,27.6331,-98.5434,4,0,1,0.390625,0,6635,1328
51952,27.8305,-99.1337,7,0,3,1.171875,0,6636,1328
51953,28.0291,-99.6997,8,0,3,1.171875,0,6637,1328
51954,28.2288,-99.9674,10,0,4,1.5625,0,6638,1328
51955,28.3291,-100.643,12,0,5,1.953125,0,6639,1328
51956,28.5306,-101.285,14,0,6,2.34375,0,6640,1329
51957,28.7335,-101.933,17,0,7,2.734375,0,6641,1329
51958,29.0402,-102.74,20,0,9,3.515625,0,6642,1329
51959,29.246,-103.004,22,0,9,3.515625,0,6643,1329
51960,29.4528,-103.546,25,0,11,4.296875,0,6644,1329
51961,29.5567,-104.142,26,0,11,4.296875,0,6645,1330
51962,29.8699,-104.781,31,0,13,5.078125,0,6646,1330
51963,30.0798,-105.326,33,0,14,5.46875,0,6647,1330
51964,30.3964,-105.636,36,0,16,6.25,0,6648,1330
51965,30.5025,-106.522,36,0,16,6.25,0,6649,1330
51966,30.7157,-106.859,40,0,18,7.03125,0,6650,1331
51967,31.0373,-107.532,43,0,19,7.421875,0,6651,1331
51968,31.2528,-108.046,46,0,20,7.8125,0,6652,1331
51969,31.3611,-108.384,46,0,20,7.8125,0,6653,1331
51970,31.5784,-109.078,50,0,22,8.59375,0,6654,1331
51971,31.7969,-109.909,52,0,23,8.984375,0,6655,1332
51972,32.0168,-110.554,58,0,26,10.15625,0,6656,1332
51973,32.2381,-111.171,58,0,26,10.15625,0,6657,1332
51974,32.4607,-111.649,62,0,27,10.546875,0,6658,1332
51975,32.6843,-112.157,65,0,29,11.328125,0,6659,1332
51976,32.9089,-112.486,69,0,31,12.109375,0,6660,1333
51977,33.1344,-113.11,72,0,32,12.5,0,6661,1333
51978,33.3608,-113.338,74,0,33,12.890625,0,6662,1333
51979,33.4743,-113.487,75,0,33,12.890625,0,6663,1333
51980,33.7015,-113.533,79,0,35,13.671875,0,6664,1333
51981,33.9288,-113.6,80,0,36,14.0625,0,6665,1334
51982,34.2701,-113.91,84,0,37,14.453125,0,6666,1334
51983,34.4981,-113.84,86,0,38,14.84375,0,6667,1334
51984,34.7261,-113.819,88,0,39,15.234375,0,6668,1334
51985,34.9539,-113.949,89,0,40,15.625,0,6669,1334
51986,35.182,-114.035,91,0,40,15.625,0,6670,1335
51987,35.2961,-113.885,94,0,42,16.40625,0,6671,1335
51988,35.5241,-114.184,95,0,42,16.40625,0,6672,1335
51989,35.638,-114.077,94,0,42,16.40625,0,6673,1335
51990,35.8661,-114.053,97,0,43,16.796875,0,6674,1335
51991,35.9801,-114.016,98,0,44,17.1875,0,6675,1336
51992,36.3223,-113.806,101,0,45,17.578125,0,6676,1336
51993,36.6642,-113.907,105,0,47,18.359375,0,6677,1336
51994,37.0061,-113.934,106,0,47,18.359375,0,6678,1336
51995,37.1203,-113.922,108,0,48,18.75,0,6679,1336
51996,37.3484,-114.226,108,0,48,18.75,0,6680,1337
51997,37.5767,-114.12,111,0,49,19.140625,0,6681,1337
51998,37.8049,-113.864,113,0,50,19.53125,0,6682,1337
51999,37.9189,-113.955,116,0,52,20.3125,0,6683,1337
52000,38.1468,-113.901,115,0,51,19.921875,0,6684,1337
52001,38.2607,-113.743,115,0,51,19.921875,0,6685,1338
52002,38.6021,-113.749,119,0,53,20.703125,0,6686,1338
52003,38.8294,-113.539,122,0,54,21.09375,0,6687,1338
52004,39.0564,-113.52,121,0,54,21.09375,0,6688,1338
52005,39.2836,-113.685,125,0,56,21.875,0,6689,1338
52006,39.397,-113.791,126,0,56,21.875,0,6690,1339
52007,39.6243,-113.712,128,0,57,22.265625,0,6691,1339
52008,39.8515,-113.773,128,0,57,22.265625,0,6692,1339
52009,40.0791,-113.8,131,0,58,22.65625,0,6693,1339
52010,40.3068,-113.797,134,0,60,23.4375,0,6694,1339
52011,40.5346,-113.596,136,0,61,23.828125,0,6695,1340
52012,40.8759,-113.931,137,0,61,23.828125,0,6696,1340
52013,41.1036,-113.56,141,0,63,24.609375,0,6697,1340
52014,41.3309,-113.28,143,0,64,25,0,6698,1340
52015,41.5574,-113.192,143,0,64,25,0,6699,1340
52016,41.6705,-113.152,145,0,65,25.390625,0,6700,1341
52017,41.8968,-112.97,147,0,66,25.78125,0,6701,1341
52018,42.2357,-112.754,150,0,67,26.171875,0,6702,1341
52019,42.4611,-112.921,149,0,67,26.171875,0,6703,1341
52020,42.6867,-112.671,152,0,68,26.5625,0,6704,1341
52021,42.7996,-112.598,154,0,69,26.953125,0,6705,1342
52022,43.2501,-112.212,155,0,69,26.953125,0,6706,1342
52023,43.5868,-112.163,159,0,71,27.734375,0,6707,1342
52024,43.8108,-111.996,160,0,72,28.125,0,6708,1342
52025,43.9228,-111.427,162,0,72,28.125,0,6709,1342
52026,44.2568,-111.418,161,0,72,28.125,0,6710,1343
52027,44.4794,-110.955,164,0,73,28.515625,0,6711,1343
52028,44.7014,-111.12,165,0,74,28.90625,0,6712,1343
52029,44.9235,-111.01,167,0,75,29.296875,0,6713,1343
52030,45.1455,-110.785,167,0,75,29.296875,0,6714,1343
52031,45.3673,-110.955,171,0,76,29.6875,0,6715,1344
52032,45.5888,-110.672,173,0,77,30.078125,0,6716,1344
52033,45.9206,-110.508,172,0,77,30.078125,0,6717,1344
52034,46.1416,-110.487,176,0,79,30.859375,0,6718,1344
52035,46.2515,-110.198,177,0,79,30.859375,0,6719,1344
52036,46.5814,-109.677,179,0,80,31.25,0,6720,1345
52037,46.8005,-109.72,178,0,80,31.25,0,6721,1345
52038,47.0196,-109.33,182,0,81,31.640625,0,6722,1345
52039,47.1289,-109.507,182,0,81,31.640625,0,6723,1345
52040,47.4568,-109.203,184,0,82,32.03125,0,6724,1345
52041,47.6752,-109.385,184,0,82,32.03125,0,6725,1346
52042,48.0027,-109.044,187,0,84,32.8125,0,6726,1346
52043,48.1118,-108.606,190,0,85,33.203125,0,6727,1346
52044,48.329,-108.448,189,0,85,33.203125,0,6728,1346
52045,48.6542,-108.411,192,0,86,33.59375,0,6729,1346
52046,48.8697,-107.52,192,0,86,33.59375,0,6730,1347
52047,49.0843,-107.124,194,0,87,33.984375,0,6731,1347
52048,49.1908,-106.586,192,0,86,33.59375,0,6732,1347
52049,49.4039,-106.33,193,0,86,33.59375,0,6733,1347
52050,49.6163,-106.062,195,0,87,33.984375,0,6734,1347
52051,49.8282,-105.581,196,0,88,34.375,0,6735,1348
52052,50.2499,-105.515,196,0,88,34.375,0,6736,1348
52053,50.4605,-105.079,198,0,89,34.765625,0,6737,1348
52054,50.7754,-104.544,200,0,90,35.15625,0,6738,1348
52055,50.9841,-104.313,198,0,89,34.765625,0,6739,1348
52056,51.0884,-104.191,200,0,90,35.15625,0,6740,1349
52057,51.2966,-103.814,201,0,90,35.15625,0,6741,1349
52058,51.5039,-103.232,203,0,91,35.546875,0,6742,1349
52059,51.71,-102.554,202,0,90,35.15625,0,6743,1349
52060,51.9152,-102.456,200,0,90,35.15625,0,6744,1349
52061,52.12,-102.222,203,0,91,35.546875,0,6745,1350
52062,52.3244,-102.049,204,0,91,35.546875,0,6746,1350
52063,52.5283,-101.757,204,0,91,35.546875,0,6747,1350
52064,52.7317,-101.638,202,0,90,35.15625,0,6748,1350
52065,52.9348,-101.522,206,0,92,35.9375,0,6749,1350
52066,53.1372,-101.075,206,0,92,35.9375,0,6750,1351
52067,53.2383,-100.826,208,0,93,36.328125,0,6751,1351
52068,53.4396,-100.476,206,0,92,35.9375,0,6752,1351
52069,53.5398,-100.083,205,0,92,35.9375,0,6753,1351
52070,53.7398,-99.8792,206,0,92,35.9375,0,6754,1351
52071,53.8393,-99.0759,206,0,92,35.9375,0,6755,1352
52072,54.1359,-98.6468,208,0,93,36.328125,0,6756,1352
52073,54.234,-97.7766,207,0,93,36.328125,0,6757,1352
52074,54.4294,-97.6153,204,0,91,35.546875,0,6758,1352
52075,54.527,-97.238,206,0,92,35.9375,0,6759,1352
52076,54.7212,-96.8424,205,0,92,35.9375,0,6760,1353
52077,54.9147,-96.4073,207,0,93,36.328125,0,6761,1353
52078,55.2033,-96.103,203,0,91,35.546875,0,6762,1353
52079,55.3955,-95.9661,204,0,91,35.546875,0,6763,1353
52080,55.5871,-95.4001,206,0,92,35.9375,0,6764,1353
52081,55.778,-95.5005,205,0,92,35.9375,0,6765,1354
52082,56.0634,-94.9193,204,0,91,35.546875,0,6766,1354
52083,56.2533,-94.5816,206,0,92,35.9375,0,6767,1354
52084,56.4423,-94.3899,205,0,92,35.9375,0,6768,1354
52085,56.6307,-94.0065,206,0,92,35.9375,0,6769,1354
52086,56.818,-93.4831,204,0,91,35.546875,0,6770,1355
52087,57.0049,-93.4587,204,0,91,35.546875,0,6771,1355
52088,57.1916,-93.3066,206,0,92,35.9375,0,6772,1355
52089,57.2848,-92.9475,205,0,92,35.9375,0,6773,1355
52090,57.4709,-93.1058,207,0,93,36.328125,0,6774,1355
52091,57.657,-92.9354,205,0,92,35.9375,0,6775,1356
52092,57.9366,-93.477,205,0,92,35.9375,0,6776,1356
52093,58.1234,-93.267,207,0,93,36.328125,0,6777,1356
52094,58.3099,-93.4435,208,0,93,36.328125,0,6778,1356
52095,58.4032,-92.9141,210,0,94,36.71875,0,6779,1356
52096,58.5889,-92.9202,206,0,92,35.9375,0,6780,1357
52097,58.7746,-92.7376,209,0,94,36.71875,0,6781,1357
52098,58.9599,-92.3785,209,0,94,36.71875,0,6782,1357
52099,59.1443,-91.8643,209,0,94,36.71875,0,6783,1357
52100,59.3277,-90.9332,207,0,93,36.328125,0,6784,1357
52101,59.6006,-91.0579,206,0,92,35.9375,0,6785,1358
52102,59.7822,-90.7871,208,0,93,36.328125,0,6786,1358
52103,59.8728,-90.5072,207,0,93,36.328125,0,6787,1358
52104,60.0539,-90.2516,207,0,93,36.328125,0,6788,1358
52105,60.1441,-89.9655,207,0,93,36.328125,0,6789,1358
52106,60.4141,-89.8803,205,0,92,35.9375,0,6790,1359
52107,60.5942,-89.9868,207,0,93,36.328125,0,6791,1359
52108,60.684,-90.0599,206,0,92,35.9375,0,6792,1359
52109,60.8637,-89.7495,206,0,92,35.9375,0,6793,1359
52110,61.0428,-89.3509,207,0,93,36.328125,0,6794,1359
52111,61.1319,-89.287,204,0,91,35.546875,0,6795,1360
52112,61.488,-88.7332,206,0,92,35.9375,0,6796,1360
52113,61.6651,-88.4989,205,0,92,35.9375,0,6797,1360
52114,61.7536,-88.368,206,0,92,35.9375,0,6798,1360
52115,61.93,-88.0485,204,0,91,35.546875,0,6799,1360
52116,63.7987,-90.3672,207,0,93,36.328125,0,6800,1361
52117,64.0692,-89.9016,210,0,94,36.71875,0,6801,1361
52118,64.249,-90.1238,211,0,94,36.71875,0,6802,1361
52119,64.4287,-89.7038,211,0,94,36.71875,0,6803,1361
52120,64.608,-89.7221,208,0,93,36.328125,0,6804,1361
52121,64.7878,-89.6673,210,0,94,36.71875,0,6805,1362
52122,64.9673,-89.8043,211,0,94,36.71875,0,6806,1362
52123,65.1469,-90.1055,212,0,95,37.109375,0,6807,1362
52124,65.3269,-90.1329,210,0,94,36.71875,0,6808,1362
52125,65.5073,-90.4189,210,0,94,36.71875,0,6809,1362
52126,65.6883,-90.5558,213,0,95,37.109375,0,6810,1363
52127,65.7789,-90.3885,213,0,95,37.109375,0,6811,1363
52128,66.0505,-90.422,214,0,96,37.5,0,6812,1363
52129,66.2313,-90.4798,213,0,95,37.109375,0,6813,1363
52130,66.3217,-90.708,213,0,95,37.109375,0,6814,1363
52131,66.503,-90.6076,214,0,96,37.5,0,6815,1364
52132,66.7739,-90.1633,214,0,96,37.5,0,6816,1364
52133,66.8639,-89.9321,215,0,96,37.5,0,6817,1364
52134,67.0433,-89.6399,212,0,95,37.109375,0,6818,1364
52135,67.2226,-89.8256,212,0,95,37.109375,0,6819,1364
52136,67.4023,-89.5061,214,0,96,37.5,0,6820,1365
52137,67.5816,-89.7282,214,0,96,37.5,0,6821,1365
52138,67.761,-89.5456,214,0,96,37.5,0,6822,1365
52139,68.0296,-89.7251,212,0,95,37.109375,0,6823,1365
52140,68.1194,-89.9047,214,0,96,37.5,0,6824,1365
52141,68.2993,-89.7617,214,0,96,37.5,0,6825,1366
52142,68.6586,-89.6917,215,0,96,37.5,0,6826,1366
52143,68.8375,-89.7008,213,0,95,37.109375,0,6827,1366
52144,69.0169,-89.5578,215,0,96,37.5,0,6828,1366
